key,y_true,horizon_step,metric,hybrid_p50,prod_p10,prod_p90,analog_p50,timesfm_p50,chronos_p50,ctx_mean,ctx_std,ctx_slope,markets,trademark,brand
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,42394.3427,1,eq,44128.047,41375.465,50222.164,62276.18909066717,42707.53125,51109.48828125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,31896.7105,2,eq,35515.617,30343.06,37971.21,43896.097409018934,38314.2890625,49543.828125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,26650.8117,3,eq,32200.625,26402.346,33974.227,46744.77260150632,36358.04296875,47028.7265625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,22569.0432,4,eq,26911.676,21504.664,28829.904,36961.55787894662,34474.99609375,45465.70703125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,23590.8334,5,eq,26194.453,21945.342,28937.705,24599.073389295372,34693.640625,39136.1796875,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,22663.0716,6,eq,25586.77,21438.777,30563.99,21726.163774413373,37283.86328125,39129.24609375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,23329.6514,7,eq,22758.367,19176.846,31089.64,22725.76190655757,35521.4453125,37259.4375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,21732.5935,8,eq,23161.664,20305.943,27032.125,33578.91818523798,34416.14453125,35326.41015625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,21641.1345,9,eq,23565.121,20162.918,32788.22,39648.80485113801,32398.875,32050.380859375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,21745.1807,10,eq,16893.812,13243.369,20548.977,20283.286390461435,30702.8125,29933.87109375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,18142.7896,11,eq,17086.252,13451.904,20179.213,18645.098412833984,30583.16796875,30305.40234375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,16055.8571,12,eq,15343.521,11321.082,18770.535,16210.696680723664,29878.27734375,28851.576171875,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,15224.5563,13,eq,15329.902,11921.202,18738.99,15379.247194887554,30234.4140625,24789.62890625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,13227.1928,14,eq,11671.258,9408.001,16200.834,12729.36372254769,26569.9296875,20137.86328125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,14690.7986,15,eq,9861.75,8136.254,13900.207,11698.705857189476,21594.203125,17973.353515625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,14746.4123,16,eq,9952.469,8354.402,13886.332,12663.435358824085,17976.912109375,16742.27734375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,12997.9723,17,eq,11431.977,9525.651,15743.98,21556.749861370226,14967.384765625,12978.921875,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,14352.9834,18,eq,10713.1,8409.137,14811.256,15352.891476663284,13606.314453125,11452.666015625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,13628.789,19,eq,7840.621,4905.083,13474.347,9756.25128130922,12867.291015625,13135.388671875,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,13625.3088,20,eq,8964.006,5435.07,13737.795,14565.493446783847,15720.0888671875,13742.8408203125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,16670.9138,21,eq,12083.355,8542.665,16742.139,25912.33830760115,18557.6328125,16166.1083984375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,12974.4496,22,eq,10000.871,6500.342,14820.391,17431.78635732022,24279.53125,21345.1640625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,11316.0409,23,eq,10724.806,8176.883,11912.099,34022.18238080616,33273.59765625,33288.1484375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,11992.6764,24,eq,10644.945,5475.555,13269.998,32187.483973136732,36379.84375,37198.8828125,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,11544.9279,25,eq,8310.688,5396.3735,11961.922,19042.48392273032,34009.12109375,39367.18359375,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,12294.3901,26,eq,6763.162,209.77489,11681.318,14154.139190107304,34233.05859375,40410.34765625,27998.92165,22658.686800887313,19358.965619999995,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,102549.4591,1,units,104695.67,100175.45,104695.67,188082.836857108,101031.09375,118735.734375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,85601.5406,2,units,89731.39,85188.01,91200.29,156398.30343709255,89150.46875,115040.765625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,72369.7519,3,units,78709.91,59462.652,79086.56,174025.74307880327,82372.0390625,109347.0078125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,62062.1927,4,units,66234.91,53062.055,69221.88,144601.66184295533,78712.5,105491.109375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,60318.7472,5,units,58101.715,49410.39,64208.926,88615.96543408066,80193.2890625,90467.6015625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,57043.8331,6,units,54568.016,49411.832,56889.594,76069.60167626615,86847.0,90473.0625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,56604.6522,7,units,57150.445,55809.195,63426.793,84408.80738600499,83793.015625,85846.0546875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,52273.4892,8,units,54328.918,44479.8,61732.66,130680.71512367531,81581.296875,81449.578125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,48405.6909,9,units,50358.496,41975.992,65211.074,151914.8928627765,76261.890625,73882.9765625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,44411.102,10,units,34000.55,28271.508,44416.957,72700.94568865166,72517.7421875,68581.3671875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,35358.303,11,units,35671.0,29788.43,41750.15,54745.74152855606,73709.875,69312.4140625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,31670.3292,12,units,29760.441,23497.047,32378.705,48282.992623193226,71948.3359375,66482.4296875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,26515.1419,13,units,28349.941,23462.127,36428.2,48188.69687688058,69361.0390625,57280.7109375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,22424.2519,14,units,24229.555,19341.74,32550.99,41062.59163571566,59715.70703125,46894.76171875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,23708.1861,15,units,20659.09,14193.088,24374.123,41591.631593176455,48895.05078125,41794.8359375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,23070.1317,16,units,16181.107,9410.492,23286.496,35772.508743889324,40661.7578125,38915.73828125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,19474.5373,17,units,19520.758,14813.954,26194.75,56139.84179876833,33676.2578125,30364.59375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,20395.739,18,units,18835.09,14111.143,21565.768,49696.54584534862,30644.55859375,26852.328125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,19079.3742,19,units,15181.268,9598.596,20596.77,35472.64930224898,27647.8671875,30803.28125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,18731.324,20,units,15865.8125,9516.396,21414.291,38601.242188330274,33176.8359375,32240.125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,22928.2018,21,units,17207.371,11970.474,22468.453,64644.67364783182,40073.703125,37954.5546875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,18143.1352,22,units,17953.25,12434.01,23608.018,41718.4772276565,56163.078125,50032.703125,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,15383.0445,23,units,20015.684,11120.431,26091.168,77953.37859929033,78521.765625,76783.109375,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,16264.6006,24,units,21945.99,12952.266,27838.34,73687.72081627305,86214.0,85876.9296875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,15563.171,25,units,17280.422,9656.484,20935.658,55915.017269588076,81978.5546875,90844.8515625,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_004||BRAND_009||MARKET_001||MFR_002||CAT_001,16532.1078,26,units,20234.469,13107.482,25592.562,39190.75379860127,81816.0625,93058.875,65267.911324999994,50891.2022354029,43882.12714999999,MARKET_001,TM_004,BRAND_009
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,738373.4561,1,dollars,579623.5,579623.5,740197.75,463584.74255408224,648571.0,581789.75,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,645443.364,2,dollars,588626.06,588626.06,709468.4,356207.81905268057,649242.6875,570680.25,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,642217.5783,3,dollars,503384.4,503384.4,653384.4,310847.0218784566,636859.625,548876.0625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,566862.1194,4,dollars,453304.44,453304.44,566540.6,275285.70537842595,646420.1875,527355.4375,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,463243.0739,5,dollars,441823.1,441823.1,551034.1,251878.40171475636,623938.25,458545.09375,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,435605.6092,6,dollars,414427.72,414427.72,525642.4,221447.75675116817,560674.75,454957.75,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,401282.7927,7,dollars,327582.38,313622.12,406665.97,232163.131907451,473042.75,428563.0625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,378817.1943,8,dollars,321431.47,305000.97,399944.16,225513.3785168948,418838.21875,407290.40625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,404755.0675,9,dollars,299044.88,284858.78,418620.3,222107.19421619846,384542.71875,371231.125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,284318.2228,10,dollars,287151.28,273306.12,357168.16,222871.82825740255,339634.1875,343242.0,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,246488.4835,11,dollars,212849.28,186899.2,282128.53,216437.32934520362,311171.84375,341074.1875,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,248309.2519,12,dollars,193124.72,167086.84,274969.4,168783.76193400385,308675.1875,331865.5,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,218235.0484,13,dollars,173104.89,156018.67,218219.56,181453.4569192867,270102.0,287596.03125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,191000.0237,14,dollars,138376.55,120130.63,186970.1,162659.23646162095,249267.625,244117.8125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,154934.998,15,dollars,138821.2,131183.78,170334.0,170895.69295586555,226522.609375,217363.40625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,134632.8539,16,dollars,135270.89,130376.19,149671.55,182414.88391575596,182403.0625,197746.40625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,129919.8374,17,dollars,123458.945,119467.69,133566.4,140587.177597107,148326.125,154608.171875,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,116679.4894,18,dollars,119879.2,108775.58,127361.99,166795.82782341106,148874.96875,136616.34375,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,78112.152,19,dollars,95089.18,77583.516,101674.56,150167.82422558597,148500.546875,150796.09375,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,71010.7005,20,dollars,94276.87,69316.516,101294.68,149288.60644953765,171922.640625,153765.125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,64976.7585,21,dollars,90796.54,64705.203,105672.984,180257.83868094083,211663.125,178000.265625,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,48106.3806,22,dollars,91550.66,48204.273,94847.21,169311.6567819396,264597.65625,228655.53125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,58449.6668,23,dollars,91018.734,58377.93,109771.336,131868.73791654455,316317.9375,341534.125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,61388.6818,24,dollars,79395.14,55462.14,79395.14,130965.71032133217,373557.1875,412103.71875,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,37915.7974,25,dollars,63660.39,37791.438,63660.39,130723.5502692805,378903.375,444833.375,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,31287.935,26,dollars,63826.414,31182.047,63826.414,137159.5745141392,384717.53125,460710.125,269884.628975,199078.1375015415,178045.02213,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,65274.8096,1,eq,54359.246,53440.234,63852.29,51642.99128903414,60690.890625,54279.90625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,51489.6475,2,eq,53226.023,51420.75,68219.836,31637.72821718626,61023.5078125,53131.58203125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,55608.0993,3,eq,49803.723,47370.15,59887.57,29280.94819521948,60028.03515625,51156.1484375,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,50947.1688,4,eq,48212.684,45589.176,57807.84,24373.19914933029,61553.41796875,49082.1484375,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,34754.1304,5,eq,42114.67,36083.85,55288.65,24991.24977635658,59943.484375,42286.65234375,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,32299.9214,6,eq,33692.547,28076.676,45792.84,22317.449640555795,55118.03515625,42140.40625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,30360.664,7,eq,31418.305,27116.783,34789.414,23019.14510097974,47305.28125,39461.16015625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,32918.7593,8,eq,25037.523,21194.363,32308.318,22327.87781545444,41870.4375,37475.9140625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,40843.8309,9,eq,21021.469,17048.742,35820.27,23158.901439661633,38511.328125,34016.328125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,22202.6928,10,eq,19115.318,15529.194,22901.389,24592.17627215877,33892.328125,31426.896484375,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,19551.9025,11,eq,17779.566,14126.563,21312.998,23799.908624742046,30946.26953125,31439.650390625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,21099.832,12,eq,15844.795,11636.195,20429.83,17918.698656971428,30131.77734375,30818.212890625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,18919.8055,13,eq,15239.221,11824.992,17460.588,19980.85924509667,25938.263671875,26735.578125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,16220.6528,14,eq,14938.973,11576.577,16948.412,17348.804545252304,24007.908203125,22825.10546875,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,12668.3189,15,eq,13144.758,8673.334,13705.919,18799.24233506358,21540.40625,20534.181640625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,11259.6769,16,eq,12511.098,8632.188,13836.525,19784.392358612273,17278.34375,18723.556640625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,13315.1105,17,eq,11111.352,8252.408,13415.797,14356.822393034307,13765.197265625,14698.212890625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,12922.1509,18,eq,12654.287,10369.666,13770.068,16577.391598177008,13916.2470703125,12973.7705078125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,6833.7284,19,eq,9444.664,6426.1562,9444.664,14800.36856027364,13813.9580078125,14309.310546875,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,6479.6473,20,eq,9222.332,5698.342,9222.332,15046.817073938268,16469.08984375,14636.4189453125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,6233.5007,21,eq,10672.15,6223.2,11912.673,19632.765525535913,20303.494140625,17038.6640625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,4853.7431,22,eq,9544.822,5391.534,11580.742,15613.819240558087,25565.251953125,21654.8828125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,5569.1646,23,eq,8518.843,4766.6265,9886.346,12012.990364964187,30726.29296875,31791.78125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,5841.7178,24,eq,8128.85,4956.8545,10280.062,13457.788485189307,36303.1953125,37994.0390625,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,3964.3156,25,eq,7729.378,3615.8206,8710.15,12949.294836215387,36878.8515625,40866.828125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,3463.5598,26,eq,8081.9556,1386.646,8527.206,13394.91385968086,37351.60546875,42333.33203125,25826.059975,18583.943148862676,16610.06871,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,180979.476,1,units,134094.48,133492.33,194221.66,86574.50188760867,105260.515625,122242.25,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,168260.7154,2,units,111961.25,109121.95,169120.38,68795.59246166563,98565.4296875,122218.515625,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,168729.4416,3,units,97040.234,93215.516,156698.92,60484.58890150022,87453.234375,118557.921875,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,154219.906,4,units,90539.234,86051.37,159382.5,52117.06479149077,78453.359375,114662.96875,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,124850.4176,5,units,80191.36,70491.21,136053.08,48028.595358829654,70950.890625,103251.5234375,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,120307.3908,6,units,71420.8,63857.94,121348.63,42515.17011188503,67026.0390625,101812.9921875,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,105039.8321,7,units,68947.72,60973.734,119124.35,45500.42162429291,63316.94921875,97472.796875,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,103763.4325,8,units,62808.65,55056.547,109101.76,43875.948536110074,63766.6875,92860.6640625,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,103059.7466,9,units,55105.16,46893.598,105391.055,40995.69214385975,64302.046875,85209.265625,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,75565.331,10,units,53309.69,46354.508,85396.52,40927.965918846705,62061.4609375,78923.59375,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,63774.9861,11,units,51562.285,44669.45,83341.29,38932.76887486727,60811.8828125,76780.734375,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,60661.9328,12,units,37401.742,28850.19,60600.414,32631.342478676794,58563.453125,73463.5,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
TM_005||BRAND_008||MARKET_001||MFR_002||CAT_001,51523.2053,13,units,29848.45,22544.744,59253.36,31584.025211284097,48630.2421875,63174.9140625,47889.000275,38559.78419084328,34247.894510000006,MARKET_001,TM_005,BRAND_008
